46,3
46,3
45,5
44,3
47,2
45,3
44,2
45,3
44,1
45,5
45,3
43,3
46,2
45,3
44,3
44,3
45,3
45,5
45,5
46,3
45,2
45,5
45,3
44,3
45,2
44,4
44,4
45,3
46,1
45,7
44,4
46,3
45,3
45,3
45,4
45,2
46,0
45,5
44,3
45,1
46,2
45,2
45,4
46,2
45,3
45,6
44,3
46,3
46,3
45,3
44,4
45,2
45,3
45,4
43,3
47,3
45,4
44,3
45,4
45,2
46,4
44,4
45,3
47,2
45,5
44,3
44,2
45,2
45,2
44,4
46,2
45,3
45,4
44,3
45,3
45,2
45,3
45,4
46,3
46,3
44,6
44,4
46,3
45,1
45,3
44,4
45,2
45,4
45,5
44,2
47,3
45,1
45,3
44,4
45,2
45,4
45,5
44,2
46,4
45,2
44,2
44,2
45,2
45,3
45,5
44,3
47,3
46,4
44,3
44,3
45,2
44,3
45,4
45,3
46,3
45,5
44,3
44,3
44,2
46,3
44,4
46,3
45,1
45,5
45,3
45,3
45,1
44,3
44,3
45,3
46,1
45,6
44,3
45,2
45,2
45,3
45,4
45,3
46,2
46,6
45,3
46,2
45,3
45,3
45,4
46,3
45,2
45,6
44,2
46,3
45,2
44,2
45,4
45,2
45,3
45,5
45,3
47,2
45,3
44,2
44,4
45,2
45,3
45,4
46,3
47,3
45,3
45,2
44,3
45,3
45,4
44,5
46,3
46,2
45,5
44,4
44,3
45,2
45,3
45,5
47,3
46,2
45,5
45,4
45,2
45,2
44,2
45,5
45,1
45,3
45,5
44,3
45,2
45,1
45,4
45,4
45,3
45,4
45,6
44,3
45,3
45,2
45,3
44,4
45,2
45,3
45,5
44,3
47,3
45,3
45,3
44,3
45,2
45,3
44,6
44,2
47,3
44,2
44,2
45,3
45,2
45,3
45,5
45,4
46,3
45,4
44,3
44,4
45,2
45,5
44,5
46,3
46,2
45,5
45,3
44,3
44,2
45,3
45,4
46,3
47,1
45,5
44,4
45,2
45,2
45,3
44,3
46,4
45,0
45,7
45,2
45,3
45,2
45,4
44,4
45,3
45,0
45,6
44,3
45,3
44,2
44,3
45,4
45,2
46,3
45,5
44,3
47,3
45,2
45,2
45,4
45,3
45,4
45,5
44,2
46,2
45,2
45,2
44,4
46,1
45,3
45,5
44,3
46,3
45,3
45,3
44,4
46,3
45,3
43,5
44,3
46,2
45,4
44,2
45,3
45,3
45,3
44,5
43,4
46,3
45,5
44,3
45,4
45,2
45,3
45,5
45,2
46,2
45,4
46,4
44,2
45,2
45,3
45,4
46,3
46,2
45,5
44,3
45,2
45,3
45,3
44,4
45,3
46,0
44,7
45,3
45,3
44,2
45,4
45,4
46,2
46,2
45,6
44,4
46,3
45,1
45,3
44,3
45,2
46,2
45,6
44,2
46,0
45,0
45,1
44,2
46,0
45,0
45,5
44,3
46,2
46,1
44,2
45,3
45,1
45,3
45,4
44,2
47,2
45,2
45,2
44,2
45,1
45,2
45,4
44,1
46,1
45,2
44,1
44,3
45,0
45,2
44,3
44,2
47,3
45,3
44,2
45,3
45,1
45,2
44,4
44,2
47,2
45,3
45,2
44,2
45,1
45,3
45,3
47,2
46,2
45,4
44,3
44,1
45,1
45,1
45,3
43,1
46,1
45,3
44,2
45,2
45,1
45,3
45,3
45,2
46,1
45,4
44,2
44,2
45,1
45,2
45,3
45,2
46,0
44,6
45,2
45,2
45,1
45,3
44,4
45,2
45,3
45,6
44,3
45,2
45,1
45,3
44,3
45,2
46,0
45,7
44,3
45,3
44,2
45,3
45,4
45,3
45,4
45,6
44,3
47,2
45,2
45,3
44,4
46,3
45,2
45,6
44,3
47,3
45,3
45,3
44,4
45,2
45,5
44,4
44,4
47,2
45,3
45,2
45,4
45,2
45,4
45,6
44,3
46,4
45,3
44,3
45,4
45,3
45,3
45,5
43,3
47,3
45,4
45,3
45,4
45,3
45,3
45,6
45,3
46,3
45,4
45,3
44,3
45,3
45,2
45,5
43,3
46,3
45,4
44,3
45,5
45,2
45,5
44,5
46,3
46,2
45,5
44,4
44,3
45,3
45,3
45,5
43,3
46,2
45,5
45,3
45,4
45,3
45,4
44,4
46,3
46,1
45,6
45,2
45,4
45,1
45,4
44,4
45,3
45,2
44,6
44,5
44,3
45,2
44,3
45,4
46,3
45,1
44,7
44,3
45,3
45,2
45,4
44,4
45,3
46,3
45,6
44,4
45,3
45,3
45,4
45,4
45,2
46,1
45,5
45,4
46,2
45,3
45,2
44,5
45,3
45,3
45,6
44,4
46,3
45,3
44,3
44,4
45,3
45,3
44,5
44,3
46,3
45,2
45,3
45,4
46,3
45,1
44,7
44,4
46,3
45,1
44,3
45,3
45,4
45,3
46,5
44,2
46,3
45,3
45,3
45,4
45,3
45,3
45,5
44,3
46,4
45,4
45,3
44,4
45,3
45,4
44,6
44,4
46,3
46,4
45,3
44,4
45,3
45,4
44,4
43,3
46,2
45,3
44,1
44,4
45,2
45,3
44,4
46,3
46,3
45,4
44,3
44,3
44,3
45,3
44,4
43,4
46,3
45,5
44,3
44,4
44,3
45,5
44,4
46,3
46,2
45,5
44,4
44,3
45,2
45,2
45,5
43,3
46,3
45,5
44,3
45,2
45,3
45,4
45,4
46,3
45,2
45,5
45,4
45,3
45,3
44,4
44,4
45,3
45,1
45,7
44,3
45,4
45,2
45,4
45,4
46,3
45,3
45,6
44,4
45,2
45,2
45,3
45,4
45,2
45,0
45,6
45,3
45,3
45,2
45,3
45,4
45,3
45,4
45,5
44,3
46,3
45,3
45,3
44,3
46,3
45,2
45,6
45,3
46,3
46,3
45,3
44,4
44,3
46,5
44,3
44,3
46,2
45,3
45,2
45,4
45,2
45,3
45,5
44,3
47,4
45,3
44,3
44,3
45,3
45,4
45,5
45,3
47,3
46,4
44,3
45,4
44,3
45,3
46,5
43,4
47,3
46,6
45,3
45,0
45,0
45,1
44,3
46,0
45,0
45,2
44,1
44,0
45,0
45,1
45,2
46,1
46,0
45,3
44,1
45,1
45,1
45,1
45,2
45,1
46,0
45,6
44,3
45,2
45,2
45,3
44,3
45,2
45,2
45,5
44,2
46,2
45,0
45,2
45,1
44,2
45,1
45,5
45,2
46,2
45,2
44,2
45,3
45,2
46,0
45,5
45,2
46,2
46,1
44,2
44,3
45,1
45,3
44,4
45,3
46,2
45,3
44,2
45,3
45,1
45,2
44,3
43,4
47,1
45,3
45,1
44,3
45,1
45,2
45,4
45,2
46,2
45,4
44,2
45,3
44,2
45,3
44,3
45,3
46,1
45,4
45,2
45,2
44,1
45,3
45,4
43,3
45,1
45,5
44,3
45,2
45,2
45,2
44,3
45,1
45,1
45,3
44,3
45,2
45,1
45,2
44,4
45,2
45,0
45,6
45,2
45,2
45,2
45,3
45,3
45,2
45,2
45,5
44,3
45,2
45,1
45,2
44,3
45,2
45,0
45,5
44,2
46,2
45,1
45,2
44,2
46,2
45,1
45,4
45,2
46,2
45,1
45,2
44,3
46,3
45,3
45,5
44,2
46,2
45,3
45,2
45,3
46,2
45,2
45,4
44,2
46,2
46,2
44,2
44,3
44,1
45,3
45,4
44,2
47,0
45,3
45,1
44,4
46,2
45,3
45,4
45,2
47,2
45,3
44,2
45,3
46,2
45,2
45,4
44,3
46,1
46,5
2654,3
47,2
46,9
9231,2
45,4
4249,1
6613,2
7377,2
45,9
45,4
46,9
1627,3
8236,6
24438,10
912,3
46,8
53,3
46,11
45,3
47,7
2096,6
31536,8
2932,10
45,9
18762,9
45,3
7793,1
8305,2
46,7
1415,3
6363,4
26389,11
213,0
46,9
18693,3
8251,1
8185,2
7287,1
7966,2
8952,2
45,9
238,1
32347,2
3172,2
7983,1
46,7
2789,2
4394,1
45,3
44,2
43,2
44,2
45,4
44,4
45,1
46,1
45,4
44,3
44,3
44,2
44,4
45,4
44,2
45,1
45,4
44,3
44,2
45,1
44,2
45,3
46,0
46,0
45,3
44,2
45,2
44,2
44,2
44,4
44,2
45,1
45,5
44,3
44,2
45,1
44,3
44,3
45,2
46,1
45,6
44,3
45,2
44,1
45,3
44,3
45,1
45,1
45,6
44,2
45,2
45,0
45,2
44,3
44,2
45,0
45,5
44,3
45,2
45,2
44,2
44,3
45,2
45,2
44,5
44,2
46,1
45,1
44,2
44,3
44,2
44,2
45,4
44,2
46,2
45,2
44,2
44,3
45,0
44,2
44,3
44,3
45,1
45,2
44,1
44,2
45,1
45,3
44,4
42,2
46,2
45,3
44,2
44,3
45,2
45,2
44,4
44,2
46,2
44,3
44,2
44,3
45,2
45,3
44,4
45,2
45,1
45,5
44,2
44,2
45,1
45,2
44,4
43,2
45,1
45,4
44,2
44,0
45,0
45,1
44,1
46,1
45,0
44,3
44,1
44,0
45,0
44,1
44,2
45,2
46,0
45,6
44,2
46,2
44,1
45,3
44,3
45,2
45,1
44,5
44,2
45,2
45,0
45,2
44,3
44,2
45,2
45,5
44,3
46,2
44,2
45,2
44,3
46,2
45,0
45,5
44,2
46,2
45,2
44,2
44,3
45,2
44,3
44,4
44,2
45,2
45,2
44,2
45,2
44,1
44,3
44,2
43,2
47,1
45,3
44,0
44,3
44,2
45,2
44,4
42,3
46,1
44,5
44,3
45,3
45,2
44,3
44,4
43,3
45,1
45,5
44,2
45,3
44,2
44,3
44,3
44,3
44,1
44,5
44,3
45,1
45,2
44,3
45,3
45,1
44,3
44,4
44,4
45,2
44,2
44,3
44,4
44,2
45,4
44,5
44,2
46,1
45,1
45,2
44,3
45,2
45,2
45,4
44,2
46,2
45,2
45,2
44,3
45,2
44,1
44,5
44,2
46,2
45,1
44,2
44,1
45,2
44,3
44,4
45,2
45,2
45,4
44,2
43,3
44,2
45,4
45,4
45,3
44,2
45,5
44,2
44,2
44,1
44,3
44,5
46,2
44,1
44,5
44,2
45,2
45,0
44,4
44,2
45,1
44,1
44,5
44,2
45,2
45,2
44,2
44,3
45,2
45,3
45,4
44,3
46,2
45,1
45,2
44,3
45,2
44,4
44,4
44,2
45,2
45,3
44,3
44,3
45,2
44,3
44,3
43,2
46,0
45,3
44,1
44,3
44,0
44,3
44,4
45,2
45,1
45,4
44,3
44,3
44,2
45,3
44,4
46,2
45,2
44,4
44,3
45,1
45,1
44,4
45,3
44,2
45,2
44,5
44,3
45,1
45,2
44,2
44,3
45,1
45,2
44,3
44,3
45,2
45,1
45,2
44,3
45,2
44,3
44,4
44,3
45,2
45,3
44,2
44,3
45,2
44,3
44,5
44,2
46,2
46,3
43,2
43,3
44,2
44,2
44,4
45,1
45,1
45,3
44,3
44,1
44,2
45,2
44,4
46,2
45,1
44,4
44,3
45,2
45,1
44,3
45,3
45,2
45,1
44,6
44,3
45,1
45,2
44,2
44,4
44,2
45,3
45,5
44,3
46,2
44,1
45,2
44,2
45,2
45,1
45,4
44,1
46,2
44,2
44,2
44,3
45,2
44,3
44,5
44,3
46,2
45,2
44,2
44,2
45,2
45,3
44,5
44,3
46,2
45,4
44,2
44,3
44,2
45,3
44,3
44,3
44,0
45,5
44,1
45,3
45,1
44,3
44,3
44,3
45,0
44,6
44,3
45,1
44,2
45,3
44,4
45,2
45,0
44,6
44,3
45,2
45,3
45,2
44,3
45,2
45,2
45,5
43,3
46,2
44,3
44,2
44,3
44,1
44,4
45,3
43,3
46,1
45,3
44,2
44,3
44,2
45,4
44,4
45,3
45,2
45,6
44,3
44,3
44,2
44,3
44,4
45,3
45,0
45,6
45,3
44,2
45,2
45,3
45,4
44,2
45,4
44,3
44,4
45,1
45,2
44,1
44,3
45,2
44,3
44,4
44,3
46,3
45,3
44,2
45,3
45,2
45,3
44,4
42,3
45,2
44,4
44,3
44,3
44,1
44,2
45,4
46,3
45,2
45,5
44,0
44,0
45,0
45,1
44,2
45,1
45,0
44,4
44,2
45,1
44,2
45,1
44,3
45,1
45,1
44,5
44,2
46,2
44,2
44,1
44,2
45,1
44,2
44,3
44,2
46,1
45,2
44,1
44,2
44,1
44,2
44,4
44,1
44,0
45,3
45,1
45,1
44,1
44,1
44,3
45,2
46,0
45,4
44,2
45,1
45,0
44,2
44,3
45,1
45,2
44,4
44,2
46,2
45,1
44,1
45,2
45,1
44,2
45,4
45,2
47,1
45,1
44,2
44,1
45,2
45,1
44,4
43,1
46,1
45,4
44,2
44,2
44,1
44,2
44,3
45,2
44,1
44,5
44,2
45,1
45,1
44,3
45,3
45,1
45,0
44,5
45,3
45,1
45,2
45,2
44,2
45,1
45,2
45,5
44,1
46,2
45,1
44,3
44,2
45,2
45,2
44,4
45,2
46,1
45,4
44,3
44,2
44,1
44,2
44,3
44,3
46,1
44,5
44,2
44,1
46,1
44,2
44,3
44,2
44,1
45,5
44,2
45,1
44,0
45,1
44,1
45,2
45,0
44,5
44,2
46,2
44,2
44,2
44,2
45,1
44,3
45,4
43,2
46,1
45,3
44,2
44,2
44,1
44,3
44,3
45,2
45,1
45,4
44,2
45,2
44,0
44,3
44,2
46,2
46,0
45,7
44,2
45,2
45,1
44,2
44,3
45,2
45,3
44,4
44,3
46,2
45,2
44,3
44,3
45,2
45,3
44,5
43,3
46,2
45,3
44,3
44,3
44,3
45,3
44,3
45,3
46,1
45,5
44,1
44,3
45,1
44,4
45,3
45,3
45,0
44,6
44,3
44,2
44,2
45,2
44,4
44,2
45,4
45,4
44,3
46,2
45,1
44,2
44,3
45,3
45,2
45,4
45,3
46,2
45,3
44,1
44,3
45,1
44,2
44,3
43,3
46,1
45,4
44,3
44,3
44,2
44,3
44,4
45,3
45,2
44,6
44,3
45,2
45,2
44,3
44,4
45,2
45,1
45,5
45,3
46,3
45,2
45,3
45,3
45,2
45,4
44,3
44,4
46,2
45,3
44,1
44,3
45,2
45,3
44,5
44,3
46,2
44,5
44,2
45,3
44,2
45,2
44,4
45,2
45,2
45,5
44,4
44,2
45,1
45,4
44,3
45,3
45,1
44,5
44,3
45,1
44,3
44,1
45,3
46,1
45,1
45,4
43,3
46,2
45,3
45,2
45,3
45,2
44,3
44,4
43,2
46,3
45,3
44,2
44,3
44,2
45,4
44,4
44,3
45,2
45,6
44,2
45,3
44,2
44,2
44,4
45,2
46,1
44,5
45,3
45,1
45,1
45,2
44,4
45,3
45,4
44,5
44,3
46,2
45,3
44,2
44,3
45,2
45,3
44,5
44,3
46,3
45,3
44,3
45,3
45,3
45,2
45,4
43,3
45,2
45,3
44,3
43,2
45,2
46,2
44,3
44,2
45,1
44,6
44,3
45,2
44,3
44,3
44,4
44,2
45,1
45,5
44,3
46,3
45,2
45,3
44,4
44,2
44,4
44,4
44,3
45,3
45,3
44,3
44,1
46,2
44,2
44,5
44,2
46,2
45,3
44,2
44,3
44,2
44,2
45,4
45,3
45,1
45,5
44,4
44,3
45,1
44,4
45,3
45,2
45,0
44,4
44,2
45,0
45,1
44,1
44,2
45,0
45,1
45,3
44,0
46,1
44,0
44,1
45,0
44,1
44,1
44,3
46,1
45,1
45,2
44,1
44,1
45,1
44,1
44,3
43,2
46,0
44,3
44,2
44,0
44,0
44,2
44,2
45,1
45,0
44,4
44,1
45,1
44,0
45,1
44,1
46,1
45,0
45,5
44,1
46,2
45,2
44,2
44,2
45,1
44,2
44,4
45,2
46,1
45,3
44,2
44,2
44,1
44,3
44,4
43,2
45,0
45,4
44,2
44,1
44,0
45,2
44,1
45,2
44,0
44,5
44,1
45,2
45,0
44,2
44,1
46,1
45,1
45,3
44,1
46,2
45,2
44,1
44,3
45,1
44,2
44,3
44,2
46,1
45,3
44,1
44,2
44,1
45,1
44,3
46,2
45,1
44,4
44,1
45,1
45,0
44,2
44,2
45,2
45,0
44,7
44,3
46,3
44,2
44,3
44,4
44,3
44,4
44,6
44,3
46,4
45,4
44,3
44,4
45,3
45,3
44,4
43,4
46,2
45,5
44,4
44,4
44,2
44,5
44,4
44,3
45,0
45,7
44,3
44,3
45,2
45,4
44,5
44,3
45,5
44,6
44,3
46,3
45,3
44,3
44,4
45,3
44,4
45,5
43,4
46,3
44,4
44,2
44,3
44,3
45,5
44,5
45,4
44,1
45,6
44,2
44,4
44,2
44,3
44,4
45,4
45,3
44,6
44,5
45,3
44,3
44,3
44,4
45,3
45,2
45,6
44,4
46,3
45,3
44,3
44,4
45,3
44,4
44,6
45,3
45,3
45,5
44,3
44,4
44,2
44,3
44,4
45,3
46,2
44,6
44,3
44,3
45,3
44,5
44,4
45,3
45,1
45,6
44,4
46,3
44,2
45,3
44,4
44,3
44,4
44,6
44,3
46,3
45,3
44,3
44,4
44,3
45,3
44,4
44,3
45,2
45,5
45,4
43,4
45,2
44,3
44,5
44,3
45,1
44,7
44,4
45,3
45,2
44,3
44,4
45,3
44,1
45,6
44,3
46,3
45,3
44,3
45,4
44,3
44,3
44,5
45,3
46,2
45,5
44,2
44,4
44,2
45,3
45,3
44,4
46,3
44,6
44,4
45,3
45,2
44,5
44,5
46,4
45,1
44,7
44,4
46,3
44,2
44,4
44,4
45,2
45,4
45,5
45,4
46,3
45,4
44,4
45,4
44,2
44,3
44,3
44,3
45,1
44,5
44,3
44,4
44,3
44,4
44,5
44,4
46,1
45,7
44,4
45,3
45,2
44,3
44,4
45,3
45,2
45,6
44,4
46,3
44,3
44,3
44,4
44,3
44,4
43,5
45,3
45,2
45,5
44,2
45,3
44,2
44,3
44,4
45,3
44,4
44,6
44,4
45,3
44,3
45,5
44,4
45,3
45,3
45,6
44,4
46,3
45,2
44,3
44,4
46,3
44,3
44,6
44,4
46,2
45,4
44,2
44,4
44,2
45,4
44,4
45,4
44,2
45,6
44,3
44,4
44,3
44,3
44,4
45,3
44,3
44,6
44,4
45,3
45,3
44,3
45,4
45,3
44,4
45,5
44,3
46,5
45,4
44,3
44,3
45,2
45,3
45,4
43,4
46,1
45,5
44,3
44,4
44,3
44,4
44,4
44,4
45,0
45,6
45,2
45,2
45,1
44,2
45,3
45,1
44,1
44,5
44,2
46,2
45,2
44,2
44,3
45,1
44,2
44,3
45,2
46,1
45,4
44,1
44,2
44,1
45,2
44,2
45,2
44,1
44,5
44,2
45,2
44,1
45,3
44,3
44,2
45,3
45,5
44,2
45,1
45,2
44,2
44,2
45,1
44,3
44,3
43,1
46,2
45,3
44,1
44,2
44,0
45,3
45,2
43,2
45,0
44,4
44,3
44,2
45,1
45,3
44,2
45,2
45,0
45,6
44,2
46,2
44,1
44,3
44,3
45,2
44,2
44,5
45,3
47,2
44,3
44,3
45,3
44,1
45,3
44,3
45,4
44,0
45,5
44,1
44,2
44,1
44,3
44,3
44,2
45,1
44,5
44,3
45,2
44,2
45,2
44,3
45,1
45,3
44,5
44,3
46,3
45,2
44,2
44,3
44,2
44,2
44,4
45,2
45,0
45,5
44,1
45,2
45,0
45,2
44,2
45,3
45,2
44,5
44,3
45,2
44,2
44,2
45,3
45,2
44,3
45,4
43,2
45,2
45,2
44,2
44,2
45,2
45,2
44,4
43,2
46,1
45,4
44,2
44,2
45,1
44,4
44,2
46,2
46,0
45,7
44,3
45,3
45,4
44,4
45,4
45,3
45,2
45,6
43,4
46,4
45,4
44,4
44,4
